,Unnamed: 0,pair,lemma_sim,sent_sim,topic_sim,within_doc,wup_sim,coref_label,cos_sim_ab,cos_sim_ba,cos_sim,sem_total,syn_total,all_total,sem_label,LM_prediction,VIT_LM,LM_VIT,LM_SWIN,SWIN_LM,BEIT_LM,LM_BEIT,LM_CLIP,CLIP_LM,VIT+LM,SWIN+LM,BEIT+LM,CLIP+LM,VIT_LM_real,LM_VIT_real,SWIN_LM_real,LM_SWIN_real,BEIT_LM_real,LM_BEIT_real,CLIP_LM_real,LM_CLIP_real
5990,5990,"('38_1ecb.xml_51', '38_1ecb.xml_49')",1.0,0.4705882352941176,1.0,1.0,1.0,0,0.813605010509491,0.7004653811454773,0.7570351958274841,3.757035195827484,2.4705882352941178,6.227623431121602,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1
5991,5991,"('38_1ecb.xml_51', '38_1ecb.xml_50')",1.0,0.25,1.0,1.0,1.0,0,0.7763845324516296,0.7673009634017944,0.771842747926712,3.771842747926712,2.25,6.021842747926713,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1
5992,5992,"('38_1ecb.xml_52', '38_1ecb.xml_49')",1.0,0.15,1.0,1.0,1.0,0,0.8400219678878784,0.7022919654846191,0.7711569666862488,3.771156966686249,2.15,5.921156966686249,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1
5993,5993,"('38_1ecb.xml_52', '38_1ecb.xml_50')",1.0,0.6363636363636364,1.0,1.0,1.0,0,0.842722475528717,0.7889231443405151,0.8158228099346161,3.815822809934616,2.636363636363636,6.452186446298253,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,1
5994,5994,"('38_2ecb.xml_28', '38_1ecb.xml_36')",1.0,0.16,1.0,0.0,1.0,0,0.7057965993881226,0.7645690441131592,0.7351828217506409,2.735182821750641,1.16,3.895182821750641,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,1,1,1,0,1,0,1
5995,5995,"('38_2ecb.xml_28', '38_1ecb.xml_37')",1.0,0.08,1.0,0.0,1.0,0,0.7219575643539429,0.7601150870323181,0.7410363256931305,2.7410363256931305,1.08,3.8210363256931306,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1
5996,5996,"('38_2ecb.xml_29', '38_1ecb.xml_36')",0.0,0.16,1.0,0.0,0.15384615384615385,0,0.4699443876743317,0.5176184177398682,0.4937814027070999,1.6476275565532537,0.16,1.8076275565532536,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1
5997,5997,"('38_2ecb.xml_29', '38_1ecb.xml_37')",0.0,0.08,1.0,0.0,0.15384615384615385,0,0.4929407835006714,0.4693874716758728,0.4811641275882721,1.6350102814344258,0.08,1.715010281434426,1,0,0,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1,0,1,0,1
5998,5998,"('38_2ecb.xml_30', '38_1ecb.xml_37')",0.0,0.06896551724137931,1.0,0.0,1.0,0,0.6253414154052734,0.5862321257591248,0.6057867705821991,2.605786770582199,0.06896551724137931,2.6747522878235785,0,0,0,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,0,1,0,1
5999,5999,"('38_2ecb.xml_37', '38_1ecb.xml_40')",0.0,0.06896551724137931,1.0,0.0,0.15384615384615385,0,0.6173738837242126,0.6050974130630493,0.611235648393631,1.7650818022397847,0.06896551724137931,1.834047319481164,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1
6000,6000,"('38_2ecb.xml_40', '38_1ecb.xml_39')",0.0,0.16,1.0,0.0,0.1176470588235294,0,0.5312384963035583,0.5493072867393494,0.5402728915214539,1.6579199503449833,0.16,1.8179199503449832,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,1,1,0,1,0,1
6001,6001,"('38_2ecb.xml_40', '38_1ecb.xml_40')",0.0,0.08,1.0,0.0,0.1176470588235294,0,0.5633162260055542,0.4973148703575134,0.5303155481815338,1.6479626070050633,0.08,1.727962607005063,1,0,0,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,0,1,0,1
6002,6002,"('38_2ecb.xml_44', '38_1ecb.xml_51')",1.0,0.16,1.0,0.0,1.0,0,0.7627902626991272,0.8367492556571959,0.7997697591781616,2.7997697591781616,1.16,3.9597697591781618,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1
6003,6003,"('38_2ecb.xml_44', '38_1ecb.xml_52')",1.0,0.08,1.0,0.0,1.0,0,0.8038018345832825,0.8557053804397583,0.8297536075115204,2.8297536075115204,1.08,3.909753607511521,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1
6004,6004,"('38_3ecb.xml_10', '38_1ecb.xml_36')",1.0,0.13043478260869565,1.0,0.0,1.0,0,0.7864586710929871,0.7581574320793152,0.7723080515861511,2.772308051586151,1.1304347826086956,3.9027428341948474,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1,1,0,1,0,1
6005,6005,"('38_3ecb.xml_10', '38_1ecb.xml_37')",1.0,0.14285714285714285,1.0,0.0,1.0,0,0.8390547037124634,0.7890844345092773,0.8140695691108704,2.8140695691108704,1.1428571428571428,3.956926711968013,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1
6006,6006,"('38_3ecb.xml_11', '38_1ecb.xml_36')",1.0,0.13043478260869565,1.0,0.0,1.0,0,0.7149179577827454,0.6870219111442566,0.700969934463501,2.700969934463501,1.1304347826086956,3.831404717072196,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1
6007,6007,"('38_3ecb.xml_11', '38_1ecb.xml_37')",1.0,0.14285714285714285,1.0,0.0,1.0,0,0.7275398373603821,0.6960474848747253,0.7117936611175537,2.7117936611175537,1.1428571428571428,3.854650803974697,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1,1,0,1
6008,6008,"('38_3ecb.xml_17', '38_1ecb.xml_51')",1.0,0.13043478260869565,1.0,0.0,1.0,0,0.8334371447563171,0.7897292375564575,0.8115831911563873,2.8115831911563878,1.1304347826086956,3.9420179737650822,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1
6009,6009,"('38_3ecb.xml_17', '38_1ecb.xml_52')",1.0,0.14285714285714285,1.0,0.0,1.0,0,0.8395720720291138,0.8057870268821716,0.8226795494556427,2.8226795494556427,1.1428571428571428,3.9655366923127855,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,1
6010,6010,"('38_3ecbplus.xml_1', '38_1ecb.xml_34')",1.0,0.16666666666666666,1.0,0.0,1.0,0,0.6254744529724121,0.5086888074874878,0.56708163022995,2.5670816302299504,1.1666666666666667,3.733748296896617,0,0,1,1,1,0,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,1
6011,6011,"('38_3ecbplus.xml_1', '38_1ecb.xml_35')",1.0,0.06666666666666668,1.0,0.0,1.0,0,0.4626002907752991,0.4594229459762573,0.4610116183757782,2.461011618375778,1.0666666666666669,3.5276782850424446,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1
6012,6012,"('38_3ecbplus.xml_1', '38_1ecb.xml_36')",1.0,0.125,1.0,0.0,1.0,0,0.605639636516571,0.5027206540107727,0.5541801452636719,2.554180145263672,1.125,3.679180145263672,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1
6013,6013,"('38_3ecbplus.xml_1', '38_1ecb.xml_37')",1.0,0.06666666666666668,1.0,0.0,1.0,0,0.4945192337036133,0.4515362679958344,0.4730277508497238,2.4730277508497243,1.0666666666666669,3.5396944175163902,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1
6014,6014,"('38_3ecbplus.xml_1', '38_2ecb.xml_28')",1.0,0.19047619047619047,1.0,0.0,1.0,0,0.618220329284668,0.5137332677841187,0.5659767985343933,2.5659767985343933,1.1904761904761905,3.7564529890105836,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,1,1,0,1,1,0,1
6015,6015,"('38_3ecbplus.xml_1', '38_2ecb.xml_29')",0.0,0.19047619047619047,1.0,0.0,0.15384615384615385,0,0.49017733335495,0.44227588176727295,0.4662266075611114,1.6200727614072652,0.19047619047619047,1.810548951883456,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0,1,1,0,1,1,0,1
6016,6016,"('38_3ecbplus.xml_1', '38_3ecb.xml_10')",1.0,0.1,1.0,0.0,1.0,0,0.6075620651245117,0.5748680830001831,0.5912150740623474,2.5912150740623474,1.1,3.691215074062348,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,1
6017,6017,"('38_3ecbplus.xml_1', '38_3ecb.xml_11')",1.0,0.1,1.0,0.0,1.0,0,0.6001219749450684,0.6241626739501953,0.6121423244476318,2.612142324447632,1.1,3.712142324447632,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1,0,1,1,0,1
6018,6018,"('38_3ecbplus.xml_2', '38_1ecb.xml_32')",0.0,0.16666666666666666,1.0,0.0,0.1176470588235294,0,0.4962691366672516,0.4282800853252411,0.4622746109962464,1.5799216698197758,0.16666666666666666,1.7465883364864423,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1
6019,6019,"('38_3ecbplus.xml_2', '38_1ecb.xml_33')",0.0,0.06666666666666668,1.0,0.0,0.1176470588235294,0,0.4219903647899628,0.40934112668037415,0.4156657457351685,1.5333128045586983,0.06666666666666668,1.5999794712253643,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1
6020,6020,"('38_3ecbplus.xml_2', '38_1ecb.xml_39')",0.0,0.125,1.0,0.0,0.1176470588235294,0,0.485615074634552,0.4722119867801666,0.4789135307073593,1.5965605895308888,0.125,1.7215605895308888,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1
6021,6021,"('38_3ecbplus.xml_2', '38_1ecb.xml_40')",0.0,0.06666666666666668,1.0,0.0,0.1176470588235294,0,0.3779360055923462,0.3914583921432495,0.38469719886779785,1.5023442576913273,0.06666666666666668,1.5690109243579942,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1
6022,6022,"('38_3ecbplus.xml_2', '38_2ecb.xml_40')",1.0,0.19047619047619047,1.0,0.0,1.0,0,0.6746569871902466,0.5510111451148987,0.6128340661525726,2.6128340661525726,1.1904761904761905,3.8033102566287633,0,0,1,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1
6023,6023,"('38_3ecbplus.xml_33', '38_1ecb.xml_32')",0.0,0.0967741935483871,1.0,0.0,0.1176470588235294,0,0.4694748818874359,0.34979188442230225,0.4096333831548691,1.5272804419783983,0.0967741935483871,1.6240546355267855,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0,1
6024,6024,"('38_3ecbplus.xml_33', '38_1ecb.xml_39')",0.0,0.14814814814814814,1.0,0.0,0.1176470588235294,0,0.4552353620529175,0.3899320065975189,0.4225836843252182,1.5402307431487476,0.14814814814814814,1.6883788912968958,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1
6025,6025,"('38_3ecbplus.xml_33', '38_2ecb.xml_40')",1.0,0.1176470588235294,1.0,0.0,1.0,0,0.5411479473114014,0.404979944229126,0.4730639457702637,2.473063945770264,1.1176470588235294,3.590711004593793,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0,1
6026,6026,"('38_3ecbplus.xml_4', '38_1ecb.xml_34')",1.0,0.0967741935483871,1.0,0.0,1.0,0,0.6843069195747375,0.5417985320091248,0.6130527257919312,2.613052725791931,1.0967741935483872,3.7098269193403186,0,0,1,1,1,0,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,1
6027,6027,"('38_3ecbplus.xml_4', '38_1ecb.xml_36')",1.0,0.14814814814814814,1.0,0.0,1.0,0,0.6630991697311401,0.5483160018920898,0.605707585811615,2.6057075858116154,1.148148148148148,3.753855733959763,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0,1
6028,6028,"('38_3ecbplus.xml_4', '38_2ecb.xml_28')",1.0,0.1176470588235294,1.0,0.0,1.0,0,0.6939902305603027,0.582503080368042,0.6382466554641724,2.6382466554641724,1.1176470588235294,3.755893714287702,0,0,1,1,1,0,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,1
6029,6029,"('38_3ecbplus.xml_4', '38_2ecb.xml_29')",0.0,0.1176470588235294,1.0,0.0,0.15384615384615385,0,0.4475816488265991,0.4959425330162048,0.47176209092140203,1.6256082447675555,0.1176470588235294,1.7432553035910852,1,0,1,1,1,0,1,1,1,0,0,0,0,1,0,1,1,0,1,1,0,1
6030,6030,"('38_3ecbplus.xml_4', '38_3ecb.xml_10')",1.0,0.060606060606060615,1.0,0.0,1.0,0,0.6645200252532959,0.6379864811897278,0.6512532532215118,2.651253253221512,1.0606060606060606,3.711859313827573,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0,1
6031,6031,"('38_3ecbplus.xml_4', '38_3ecb.xml_11')",1.0,0.060606060606060615,1.0,0.0,1.0,0,0.6189970970153809,0.6813479661941528,0.6501725316047668,2.6501725316047673,1.0606060606060606,3.7107785922108274,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0,1
6032,6032,"('38_4ecb.xml_19', '38_11ecbplus.xml_14')",1.0,0.18181818181818185,1.0,0.0,1.0,0,0.7351166605949402,0.7848659157752991,0.7599912881851196,2.75999128818512,1.181818181818182,3.941809470003301,0,0,1,1,1,0,0,1,1,1,0,0,0,1,0,1,1,1,1,1,0,1
6033,6033,"('38_4ecb.xml_19', '38_1ecb.xml_49')",0.0,0.1,1.0,0.0,0.2857142857142857,0,0.580814003944397,0.5482952594757079,0.5645546317100525,1.850268917424338,0.1,1.9502689174243384,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1
6034,6034,"('38_4ecb.xml_19', '38_1ecb.xml_50')",0.0,0.13333333333333333,1.0,0.0,0.2857142857142857,0,0.5814010500907898,0.5667737126350403,0.574087381362915,1.8598016670772008,0.13333333333333333,1.9931350004105342,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1
6035,6035,"('38_4ecb.xml_19', '38_1ecb.xml_51')",0.0,0.1176470588235294,1.0,0.0,0.2857142857142857,0,0.5833773612976074,0.5381188988685608,0.5607481300830841,1.8464624157973697,0.1176470588235294,1.9641094746208991,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1
6036,6036,"('38_4ecb.xml_19', '38_1ecb.xml_52')",0.0,0.13333333333333333,1.0,0.0,0.2857142857142857,0,0.5654604434967041,0.5679839253425598,0.5667221844196321,1.852436470133917,0.13333333333333333,1.9857698034672508,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1
6037,6037,"('38_4ecb.xml_20', '38_11ecbplus.xml_34')",1.0,0.18181818181818185,1.0,0.0,1.0,0,0.6548292636871338,0.733293354511261,0.6940613090991974,2.6940613090991974,1.181818181818182,3.8758794909173786,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0,1
6038,6038,"('38_4ecb.xml_22', '38_11ecbplus.xml_3')",0.0,0.09090909090909093,1.0,0.0,0.0,0,0.39753457903862,0.5144475698471069,0.4559910744428634,1.4559910744428637,0.09090909090909093,1.5469001653519543,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1
6039,6039,"('38_4ecb.xml_22', '38_1ecb.xml_37')",0.0,0.08695652173913042,1.0,0.0,1.0,0,0.550923764705658,0.5395094752311707,0.5452166199684143,2.5452166199684143,0.08695652173913042,2.6321731417075447,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1,0,1,0,1
6040,6040,"('38_4ecb.xml_23', '38_11ecbplus.xml_1')",1.0,0.15384615384615385,1.0,0.0,0.0,0,0.4950034022331238,0.655248761177063,0.5751260817050934,1.5751260817050934,1.1538461538461535,2.728972235551247,1,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1
6041,6041,"('38_4ecb.xml_23', '38_11ecbplus.xml_3')",1.0,0.14285714285714285,1.0,0.0,0.0,0,0.498161256313324,0.6838045716285706,0.5909829139709473,1.5909829139709473,1.1428571428571428,2.73384005682809,1,1,0,1,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1
6042,6042,"('38_4ecb.xml_23', '38_1ecb.xml_36')",1.0,0.1176470588235294,1.0,0.0,1.0,0,0.6812658309936523,0.8064761757850647,0.7438710033893585,2.7438710033893585,1.1176470588235294,3.861518062212888,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1
6043,6043,"('38_4ecb.xml_23', '38_1ecb.xml_37')",1.0,0.13333333333333333,1.0,0.0,1.0,0,0.633731484413147,0.7933645844459534,0.7135480344295502,2.7135480344295497,1.1333333333333333,3.846881367762884,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1
6044,6044,"('38_4ecb.xml_23', '38_3ecbplus.xml_1')",1.0,0.07142857142857142,1.0,0.0,1.0,0,0.4553026854991913,0.6445420980453491,0.5499223917722702,2.5499223917722698,1.0714285714285714,3.621350963200842,0,0,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1
6045,6045,"('38_4ecb.xml_26', '38_1ecb.xml_52')",0.0,0.08695652173913042,1.0,0.0,0.5333333333333333,0,0.5802028179168701,0.5770898461341858,0.578646332025528,2.1119796653588607,0.08695652173913042,2.1989361870979915,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1
6046,6046,"('38_4ecb.xml_28', '38_11ecbplus.xml_2')",0.0,0.15384615384615385,1.0,0.0,0.14285714285714285,0,0.22958904504776,0.3973642587661743,0.3134766519069672,1.4563337947641102,0.15384615384615385,1.6101799486102637,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1
6047,6047,"('38_4ecb.xml_28', '38_11ecbplus.xml_4')",0.0,0.14285714285714285,1.0,0.0,0.14285714285714285,0,0.25574991106987,0.4174055457115173,0.3365777283906937,1.4794348712478365,0.14285714285714285,1.6222920141049793,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1
6048,6048,"('38_4ecb.xml_28', '38_1ecb.xml_39')",1.0,0.1176470588235294,1.0,0.0,1.0,0,0.7236455678939819,0.7225065231323242,0.7230760455131531,2.723076045513153,1.1176470588235294,3.8407231043366825,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,1,1,1,1,0,1
6049,6049,"('38_4ecb.xml_28', '38_1ecb.xml_40')",1.0,0.13333333333333333,1.0,0.0,1.0,0,0.6087225675582886,0.7373470664024353,0.6730348169803619,2.673034816980362,1.1333333333333333,3.8063681503136952,0,0,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1
6050,6050,"('38_4ecb.xml_28', '38_3ecbplus.xml_2')",0.0,0.07142857142857142,1.0,0.0,0.1176470588235294,0,0.40316465497016907,0.5817844867706299,0.4924745708703995,1.610121629693929,0.07142857142857142,1.6815502011225003,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1
6051,6051,"('38_4ecbplus.xml_1', '38_1ecb.xml_34')",1.0,0.05555555555555555,1.0,0.0,1.0,0,0.7143919467926025,0.4728266000747681,0.5936092734336853,2.5936092734336853,1.0555555555555556,3.6491648289892407,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1
6052,6052,"('38_4ecbplus.xml_1', '38_1ecb.xml_36')",1.0,0.06666666666666668,1.0,0.0,1.0,0,0.624722421169281,0.4425335228443146,0.5336279720067978,2.5336279720067982,1.0666666666666669,3.600294638673464,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1
6053,6053,"('38_4ecbplus.xml_1', '38_3ecb.xml_10')",1.0,0.05263157894736842,1.0,0.0,1.0,0,0.7954887747764587,0.6324701905250549,0.7139794826507568,2.713979482650757,1.0526315789473684,3.766611061598125,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0,1
6054,6054,"('38_4ecbplus.xml_1', '38_3ecb.xml_11')",1.0,0.05263157894736842,1.0,0.0,1.0,0,0.6646329760551453,0.6921738386154175,0.6784034073352814,2.6784034073352814,1.0526315789473684,3.7310349862826495,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,0,1,0,1
6055,6055,"('38_4ecbplus.xml_1', '38_4ecb.xml_23')",1.0,0.08333333333333333,1.0,0.0,1.0,0,0.7401006817817688,0.4728642404079437,0.6064824610948563,2.6064824610948563,1.0833333333333333,3.689815794428189,0,1,1,1,1,0,0,1,1,0,1,1,1,0,0,1,1,1,1,1,0,1
6056,6056,"('38_4ecbplus.xml_10', '38_1ecb.xml_34')",0.0,0.05555555555555555,1.0,0.0,0.15384615384615385,0,0.5407614707946777,0.2913039028644562,0.41603268682956696,1.5698788406757207,0.05555555555555555,1.6254343962312765,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1
6057,6057,"('38_4ecbplus.xml_10', '38_1ecb.xml_36')",0.0,0.06666666666666668,1.0,0.0,0.15384615384615385,0,0.5200217366218567,0.2723730802536011,0.3961974084377289,1.5500435622838826,0.06666666666666668,1.6167102289505493,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0,1
6058,6058,"('38_4ecbplus.xml_10', '38_3ecb.xml_10')",0.0,0.05263157894736842,1.0,0.0,0.15384615384615385,0,0.5785336494445801,0.5396416187286377,0.5590876340866089,1.7129337879327626,0.05263157894736842,1.7655653668801308,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,0,1
6059,6059,"('38_4ecbplus.xml_10', '38_3ecb.xml_11')",0.0,0.05263157894736842,1.0,0.0,0.15384615384615385,0,0.5096985101699829,0.6437726616859436,0.5767355859279633,1.7305817397741168,0.05263157894736842,1.7832133187214854,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,1
6060,6060,"('38_4ecbplus.xml_10', '38_3ecbplus.xml_1')",0.0,0.09090909090909093,1.0,0.0,0.15384615384615385,0,0.6282787919044495,0.6346387267112732,0.6314587593078613,1.7853049131540148,0.09090909090909093,1.876214004063106,1,0,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,1,0,1
6061,6061,"('38_4ecbplus.xml_10', '38_3ecbplus.xml_4')",0.0,0.08695652173913042,1.0,0.0,0.15384615384615385,0,0.629439115524292,0.6085415482521057,0.6189903318881989,1.7728364857343526,0.08695652173913042,1.8597930074734832,1,0,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,1,0,1
6062,6062,"('38_4ecbplus.xml_10', '38_4ecbplus.xml_1')",0.0,0.25,1.0,1.0,0.15384615384615385,0,0.6174253821372986,0.5286715030670166,0.5730484426021576,2.726894596448312,1.25,3.9768945964483113,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1
6063,6063,"('38_4ecbplus.xml_8', '38_1ecb.xml_34')",0.0,0.0625,1.0,0.0,0.0,0,0.6139319539070129,0.382237046957016,0.4980845004320145,1.4980845004320145,0.0625,1.5605845004320145,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0,1
6064,6064,"('38_4ecbplus.xml_8', '38_1ecb.xml_36')",0.0,0.07692307692307693,1.0,0.0,0.0,0,0.5832108855247498,0.3880955278873444,0.4856532067060471,1.4856532067060468,0.07692307692307693,1.5625762836291242,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0,1
6065,6065,"('38_4ecbplus.xml_8', '38_4ecb.xml_22')",0.0,0.05555555555555555,1.0,0.0,0.0,0,0.5969218611717224,0.5129548907279968,0.5549383759498596,1.5549383759498596,0.05555555555555555,1.6104939315054152,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0,1
6066,6066,"('38_4ecbplus.xml_9', '38_1ecb.xml_34')",1.0,0.05555555555555555,1.0,0.0,1.0,0,0.5214186906814575,0.2603141963481903,0.3908664435148239,2.3908664435148244,1.0555555555555556,3.4464219990703797,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1
6067,6067,"('38_4ecbplus.xml_9', '38_1ecb.xml_36')",1.0,0.06666666666666668,1.0,0.0,1.0,0,0.4911521971225738,0.2322055250406265,0.3616788610816001,2.3616788610816,1.0666666666666669,3.4283455277482666,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0,1
6068,6068,"('38_4ecbplus.xml_9', '38_3ecb.xml_10')",1.0,0.05263157894736842,1.0,0.0,1.0,0,0.5787671208381653,0.4732885956764221,0.5260278582572937,2.5260278582572937,1.0526315789473684,3.578659437204662,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1
6069,6069,"('38_4ecbplus.xml_9', '38_3ecb.xml_11')",1.0,0.05263157894736842,1.0,0.0,1.0,0,0.561855137348175,0.6571727395057678,0.6095139384269714,2.6095139384269714,1.0526315789473684,3.66214551737434,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1
6070,6070,"('38_4ecbplus.xml_9', '38_4ecbplus.xml_10')",0.0,1.0,1.0,1.0,0.15384615384615385,0,0.6070064902305603,0.6027455329895021,0.6048760116100311,2.7587221654561853,2.0,4.7587221654561835,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1
6071,6071,"('38_7ecbplus.xml_1', '38_1ecb.xml_34')",1.0,0.07407407407407407,1.0,0.0,1.0,0,0.5519187450408936,0.4838382303714752,0.5178784877061844,2.5178784877061844,1.074074074074074,3.5919525617802583,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,1
6072,6072,"('38_7ecbplus.xml_1', '38_1ecb.xml_36')",1.0,0.08333333333333333,1.0,0.0,1.0,0,0.5453961491584778,0.4997522830963135,0.5225742161273956,2.522574216127396,1.0833333333333333,3.6059075494607287,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,1,1,0,1,0,1
6073,6073,"('38_7ecbplus.xml_1', '38_2ecb.xml_28')",1.0,0.1,1.0,0.0,1.0,0,0.5222696661949158,0.6174345016479492,0.5698520839214325,2.5698520839214325,1.1,3.6698520839214326,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,1
6074,6074,"('38_7ecbplus.xml_1', '38_2ecb.xml_29')",0.0,0.1,1.0,0.0,0.15384615384615385,0,0.37901827692985535,0.54910808801651,0.4640631824731827,1.6179093363193364,0.1,1.7179093363193365,1,0,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1
6075,6075,"('38_7ecbplus.xml_1', '38_3ecb.xml_10')",1.0,0.07142857142857142,1.0,0.0,1.0,0,0.5766692757606506,0.6549090743064879,0.6157891750335693,2.6157891750335693,1.0714285714285714,3.687217746462141,0,0,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1,1,0,1
